node_id,distance_to_node,time,ego_id,foe_id,min_ttc,max_drac,pet
cluster_1177211838_13300645525_13300645528,2.574996825161142e-05,253.5,373,334,2.35,0.82,30.67
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.0002733842285839274,264.5,436,131,2.39,0.65,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00021057589809081153,272.5,436,342,1.21,2.46,
1177160691,2.4279401522909823e-05,287.0,441,89,,3.24,1.43
13300645527,3.6643589558243934e-05,141.5,207,157,1.22,1.24,
1174832475,1.7993727899342826e-05,291.0,417,466,2.03,3.23,2.22
13300645527,6.346572709315531e-05,150.0,151,207,0.99,2.84,
cluster_1177211304_1177211692,0.00024085904796596598,152.0,151,157,2.09,2.08,
cluster_1177211304_1177211692,0.0002673352339201464,162.5,151,195,2.17,2.88,
cluster_1177211304_1177211692,0.0002704719807494542,170.0,151,62,2.64,2.29,
13300645527,6.346572709315531e-05,150.0,207,151,0.99,2.84,
cluster_1177211304_1177211692,0.0002704719807494542,150.5,207,169,1.81,3.01,
cluster_1177211304_1177211692,0.0003000851608495272,150.5,207,174,2.14,3.02,
cluster_1177211304_1177211692,0.00034068362419707276,151.0,207,37,2.61,2.46,
cluster_1177211304_1177211692,0.00037166785051326377,151.0,207,6,2.98,2.3,
cluster_1177211838_13300645525_13300645528,0.00011247866162402801,253.0,282,373,1.16,3.77,
cluster_1177160434_1177161050,0.0001648105059813505,286.5,430,468,2.44,1.48,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.00032304866565892863,230.5,248,281,2.72,1.97,
1174832475,1.7993727899342826e-05,289.5,466,417,2.03,3.23,2.22
cluster_1177161169_664472775,9.827986745541642e-06,288.5,190,389,4.62,3.4,1.74
cluster_1177211304_1177211692,0.00023477893127216905,162.5,207,195,1.89,3.12,
cluster_13298740740_664446558,0.0002315208240123492,273.0,212,396,2.88,1.86,
cluster_1177161169_664472775,9.827986745541642e-06,288.5,389,190,4.62,3.4,1.74
1177160599,0.00010227831020275659,283.0,429,465,0.96,3.8,
1177211785,0.00012619394719018938,250.5,169,293,1.17,3.41,
1177160864,0.00017561574695506226,236.5,250,391,1.29,3.48,
664472699,4.2112382595158814e-05,242.0,250,341,1.73,1.68,
1177160864,0.00011343896312340532,245.0,250,376,1.39,3.14,
1177160864,0.00017561574695506226,252.0,250,382,1.96,2.27,
1177160864,0.00017561574695506226,255.0,250,390,2.75,2.13,
cluster_10279701142_664471710,0.00015736817525605727,286.0,250,405,2.88,0.34,
664446557,0.00011982763037656722,260.0,279,316,2.76,1.97,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.00032304866565892863,230.5,281,248,2.72,1.97,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.00015914495777807843,265.0,428,308,1.4,2.71,
cluster_1177160434_1177161050,0.0001648105059813505,286.5,468,430,2.44,1.48,
cluster_10281965682_663944134,6.491138510439113e-05,268.5,253,338,1.53,1.71,
cluster_10281965682_663944134,6.491138510439113e-05,268.5,338,253,1.53,1.71,
1177160399,7.786277939573642e-05,259.5,392,406,1.34,2.98,
1177160399,7.072144424882801e-05,267.5,418,406,2.91,1.39,
cluster_1177211838_13300645525_13300645528,9.040382152757964e-05,216.0,334,362,2.21,1.99,
664472699,0.000269906105143998,243.5,402,390,1.35,2.68,
1177161631,8.873386554343146e-05,269.0,425,268,2.43,1.93,
cluster_1177211838_13300645525_13300645528,9.040382152757964e-05,220.5,334,314,1.29,2.33,
10943433498,4.288109836650079e-05,287.5,432,232,2.3,2.99,
cluster_1177211304_1177211692,0.00024085904796596598,169.5,207,62,2.29,2.49,
cluster_1177211304_1177211692,0.00024085904796596598,176.5,207,90,2.86,2.44,
cluster_10279761592_11942000229_11942000233_663943274,2.5492177504630148e-05,287.0,318,380,2.31,1.45,
1189868548,8.608654052376692e-05,294.0,354,250,2.34,3.52,
cluster_13298740740_664446558,6.530116535994055e-05,290.0,393,472,2.78,2.05,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,6.577880073989295e-05,270.0,425,200,2.97,0.84,2.61
cluster_10917990606_663844223,9.785434899982167e-05,291.5,455,373,2.66,1.61,
13300645527,4.6371916714681386e-05,292.0,455,62,2.13,3.51,
13300645527,2.3712248793411948e-05,293.0,455,195,2.82,2.94,
13300645527,2.855461153142156e-05,169.0,62,195,1.21,2.96,
cluster_1177211304_1177211692,0.00021242109544205684,169.5,62,157,1.78,2.72,
cluster_1177211304_1177211692,0.00024085904796596598,169.5,62,207,2.29,2.49,
cluster_1177211304_1177211692,0.0002704719807494542,170.0,62,151,2.64,2.29,
cluster_1177211304_1177211692,0.0002998918272002872,170.0,62,169,2.93,2.12,
1189868548,8.608654052376692e-05,294.0,250,354,2.34,3.52,
664446557,0.00011982763037656722,260.0,316,279,2.76,1.97,
1174832716,6.950382358891608e-05,276.5,316,417,1.79,2.61,
1177160399,7.072144424882801e-05,253.5,406,418,2.91,1.39,
1177160399,7.786277939573642e-05,259.5,406,392,1.34,2.98,
cluster_1189036692_13298747742,8.79099077031743e-05,258.0,84,312,1.27,2.12,
cluster_13298747750_13298747754_7007141699,9.264468181574148e-05,177.0,123,125,1.16,3.76,
cluster_13298747750_13298747754_7007141699,6.244733695349133e-05,177.5,123,145,1.87,3.11,
cluster_664446535_8507351665_8507351666,0.0001444704554288138,177.5,123,179,2.53,2.34,
cluster_664446535_8507351665_8507351666,0.00015549915217002465,196.5,123,224,1.21,3.09,
cluster_664446535_8507351665_8507351666,5.369068290583196e-06,205.5,123,225,2.51,0.52,6.4
cluster_13298747750_13298747754_7007141699,9.264468181574148e-05,177.0,125,123,1.16,3.76,
cluster_664446535_8507351665_8507351666,0.00012622536242626344,197.0,125,224,1.91,2.79,
1190128289,7.179156940082132e-05,255.0,373,426,1.9,1.11,
cluster_10917990606_663844223,9.785434899982167e-05,291.5,373,455,2.66,1.61,
664472699,0.00022771919579977446,244.0,402,408,1.52,2.07,
664472699,0.0002343960181497036,251.0,402,343,2.26,1.99,
1177160864,0.00024408173390012044,258.0,402,382,2.52,1.91,
664472699,0.0002357743627832811,265.0,402,240,2.72,2.08,
664472699,0.00022771919579977446,244.0,408,402,1.52,2.07,
cluster_1177160373_664472773,7.810155345567153e-05,289.5,474,476,2.24,2.82,
cluster_1177211304_1177211692,0.00014319266327795087,176.0,90,62,1.4,3.01,
cluster_1177211304_1177211692,0.00021242109544205684,176.5,90,157,2.58,2.6,
cluster_1177211304_1177211692,0.0001828078510485196,176.5,90,195,2.18,2.79,
cluster_1177211304_1177211692,0.00024085904796596598,176.5,90,207,2.86,2.44,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00020627665477729367,262.5,131,268,1.82,3.21,
1177212157,0.0001619617273988698,121.5,22,30,1.43,2.84,
1177212157,0.0001619617273988698,126.5,22,83,2.27,2.8,
13300645526,3.383669074521594e-05,243.0,22,346,1.6,1.43,
13300645526,4.1172194792547955e-05,243.5,22,307,2.77,1.48,
cluster_1177211304_1177211692,0.0002083029050860777,162.0,157,195,1.28,3.67,
cluster_1177211304_1177211692,0.00021242109544205684,169.5,157,62,1.78,2.72,
cluster_1177211304_1177211692,0.00021242109544205684,176.5,157,90,2.58,2.6,
1177212157,0.0001619617273988698,121.5,30,22,1.43,2.84,
1177212157,9.283998643543631e-05,123.0,30,105,2.5,2.66,
1177212157,0.00012266840361160848,123.0,30,13,2.09,2.85,
1177212157,0.00022502493750051973,126.5,30,3,2.14,2.25,
1177212157,0.00022502493750051973,131.5,30,4,2.37,2.4,
13300645526,0.00012635523039181002,135.0,30,37,1.51,1.51,
13300645527,1.9878668094671008e-05,218.5,30,326,2.76,2.64,
13300645526,0.00012004556586058499,256.0,30,326,2.19,2.47,
cluster_1177211304_1177211692,0.00014319266327795087,176.0,62,90,1.4,3.01,
cluster_1177211304_1177211692,0.00015946983783491183,180.0,62,7,2.45,2.47,
13300645527,4.6371916714681386e-05,292.5,62,455,2.13,3.51,
cluster_1177161169_664472775,1.4524908169875006e-05,297.5,165,385,,4.34,1.84
cluster_1177211304_1177211692,0.0002083029050860777,162.0,195,157,1.28,3.67,
cluster_1177211304_1177211692,0.0002673352339201464,162.5,195,151,2.17,2.88,
cluster_1177211304_1177211692,0.00023477893127216905,162.5,195,207,1.89,3.12,
cluster_1177211304_1177211692,0.00029792917803326494,163.0,195,169,2.45,2.63,
cluster_1177211304_1177211692,0.0003275420683015142,163.0,195,174,2.69,2.48,
13300645527,2.855461153142156e-05,169.0,195,62,1.21,2.96,
cluster_1177211304_1177211692,0.0001828078510485196,176.5,195,90,2.18,2.79,
13300645527,2.3712248793411948e-05,293.0,195,455,2.82,2.94,
5424222002,4.204735265693567e-05,296.5,345,375,1.75,2.26,
cluster_1177212073_13300645524_664471560,0.00013414391658935341,236.5,395,362,1.53,2.05,
1177211785,0.00012713644392900266,286.5,169,282,1.59,2.68,
1177160691,6.631194717834506e-05,297.0,413,490,2.29,3.79,
1177161219,7.750342699700825e-05,301.5,428,317,1.91,2.99,
1177160691,6.631194717834506e-05,297.0,490,413,2.29,3.79,
cluster_1177211304_1177211692,9.318269980950103e-05,178.5,90,7,1.19,2.34,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00023763085257858066,265.5,122,273,2.81,0.72,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00026492676045492534,276.5,122,342,2.55,1.56,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00023037358406671554,262.5,131,235,1.11,3.55,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.000168783949938799,263.0,131,168,2.19,2.94,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.0001305573594420129,263.0,131,89,2.64,2.69,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.0002733842285839274,264.5,131,436,2.39,0.65,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00015223691654005003,274.0,131,342,2.37,1.66,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00014801327037587022,279.5,131,122,2.48,2.13,
cluster_1177160373_664472773,7.810155345567153e-05,289.5,476,474,2.24,2.82,
5424222002,4.204735265693567e-05,298.0,345,421,2.05,3.24,
1177160403,0.00010263072067619744,279.0,255,464,2.92,1.52,
cluster_1189036692_13298747742,8.79099077031743e-05,258.0,312,84,1.27,2.12,
cluster_1177211838_13300645525_13300645528,0.00012775721552168564,222.0,362,314,1.4,2.18,
cluster_1177211838_13300645525_13300645528,2.574996825161142e-05,300.0,378,314,2.07,1.01,
664446571,6.89736489540556e-05,252.0,421,375,2.55,0.62,
5424222002,4.204735265693567e-05,298.0,421,345,2.05,3.24,
1177160403,0.00010263072067619744,279.0,464,255,2.92,1.52,
1177161219,7.750342699700825e-05,283.5,185,317,1.11,3.92,
cluster_1177211838_13300645525_13300645528,0.00012775721552168564,222.0,314,362,1.4,2.18,
1177161219,7.750342699700825e-05,283.5,317,185,1.11,3.92,
cluster_1177160373_664472773,0.00013486135204143033,218.5,360,361,0.95,3.7,
cluster_1177160373_664472773,0.00013486135204143033,218.5,361,360,0.95,3.7,
1177160684,0.00010966912244709262,259.0,361,381,2.65,1.1,
cluster_13298740740_664446558,0.0001176376945354193,136.5,150,159,2.28,3.22,
cluster_13298740740_664446558,8.978204352878113e-05,137.0,150,155,2.91,2.56,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,8.411902004851337e-05,224.0,126,139,1.18,4.07,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,8.411902004851337e-05,231.0,126,89,1.65,3.36,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,8.411902004851337e-05,245.5,126,168,2.31,2.72,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,8.411902004851337e-05,255.0,126,268,2.82,2.13,
1177160599,0.00010007637887895558,296.5,126,429,2.54,2.87,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,8.411902004851337e-05,224.0,139,126,1.18,4.07,
cluster_11942000232_664472748,7.505152858815112e-05,299.5,145,318,2.19,1.09,
1177161483,0.00011063106124423098,201.5,228,124,1.23,2.49,
664446557,0.0001837181007597068,204.5,228,32,1.63,2.45,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.0001418176838359149,291.5,273,232,1.26,2.93,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.0001418176838359149,293.5,273,148,2.37,2.22,
cluster_11942000232_664472748,7.505152858815112e-05,299.5,318,145,2.19,1.09,
cluster_1177161169_664472775,1.4524908169875006e-05,297.5,385,165,,4.34,1.84
1177160599,0.00010007637887895558,296.5,429,126,2.54,2.87,
664446571,6.89736489540556e-05,252.0,375,421,2.55,0.62,
5424222002,4.204735265693567e-05,296.5,375,345,1.75,2.26,
664446557,5.25888510091186e-05,299.5,466,469,2.72,1.57,
664446557,5.25888510091186e-05,299.5,469,466,2.72,1.57,
cluster_1177211304_1177211692,9.318269980950103e-05,179.0,7,90,1.19,2.34,
cluster_1177211304_1177211692,0.00015946983783491183,180.0,7,62,2.45,2.47,
1177161022,0.00032000449275464544,162.0,150,269,1.56,1.19,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00032191755337427806,167.5,150,155,2.77,1.64,
664446557,5.08964480386223e-06,300.5,466,422,,2.84,1.58
cluster_10281958922_663940594,0.00019901738115904306,176.0,180,220,1.96,1.58,
1177161219,7.750342699700825e-05,301.5,317,428,1.91,2.99,
1190128211,2.8528887910199628e-05,300.0,499,282,2.08,0.85,3.02
663825934,8.834535527514444e-05,79.0,24,36,1.34,2.53,
663825934,5.638438402216878e-06,112.5,24,41,2.3,1.55,
cluster_5424222000_664446587,8.469705221756199e-05,237.0,24,340,1.74,3.93,
663825934,8.834535527514444e-05,79.0,36,24,1.34,2.53,
cluster_5424222000_664446587,8.469705221756199e-05,238.0,36,340,2.25,1.52,
cluster_13298740740_664446558,0.0001176376945354193,136.5,159,150,2.28,3.22,
1177161022,0.0002882240581803693,187.0,259,150,1.31,3.13,
1177161022,0.00032000449275464544,162.0,269,150,1.56,1.19,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0001273039024508076,284.5,302,308,1.25,2.87,
1190128211,2.3496930274737716e-05,302.0,499,426,2.76,1.72,5.06
664446557,5.08964480386223e-06,300.5,422,466,,2.84,1.58
1177211785,8.001774275953175e-05,262.0,438,395,2.7,0.81,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.0002084253669354168,279.0,122,436,1.41,2.64,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00014801327037587022,279.5,122,131,2.48,2.13,
1177161631,8.873386554343146e-05,289.0,122,419,2.62,1.71,
1177161631,8.873386554343146e-05,288.0,131,419,1.1,3.2,
cluster_1177160373_664472773,7.500820450346504e-05,309.0,374,456,1.73,3.68,2.85
cluster_1177212073_13300645524_664471560,0.00013414391658935341,240.5,395,379,2.46,1.85,
1190128211,0.00010896968154759036,255.0,426,282,1.44,2.65,
cluster_1177211838_13300645525_13300645528,0.000110731474628733,261.0,426,424,1.28,0.77,
1190128211,2.3496930274737716e-05,300.0,426,499,2.76,1.72,5.06
1177161219,5.401643628672777e-05,302.5,428,366,2.44,0.93,
1177161631,1.4370878645833728e-05,301.0,441,419,2.48,1.03,7.83
1177161154,8.619033675301289e-05,205.5,267,270,1.35,3.2,
cluster_1177161169_664472775,1.4524908169875006e-05,222.0,267,303,,1.08,1.6
cluster_1177161169_664472775,1.8718966632673254e-05,223.5,267,128,,3.48,
cluster_1177161169_664472775,7.815851511530162e-05,233.0,267,313,2.19,3.1,
cluster_1177161169_664472775,7.815851511530162e-05,236.0,267,354,2.85,2.07,
1177161154,9.00013357970915e-05,271.0,267,301,2.6,0.36,
1177161154,8.619033675301289e-05,280.5,267,322,2.29,2.44,
cluster_663842376_663944135,0.0001332559792073235,305.0,125,509,2.94,1.81,
1177212096,0.0003010206169648821,244.5,180,218,2.97,1.54,
1177161154,8.619033675301289e-05,205.5,270,267,1.35,3.2,
cluster_1177161169_664472775,0.00013426819294682255,232.0,270,313,0.93,3.8,
cluster_1177161169_664472775,0.00013426819294682255,234.5,270,354,1.94,2.43,
1177161154,0.0001461879660931028,240.5,270,322,1.54,3.03,
cluster_1177212073_13300645524_664471560,0.00013414391658935341,239.0,362,395,1.53,2.05,
cluster_1177211838_13300645525_13300645528,0.00013175490618320943,252.5,362,379,1.34,3.67,
cluster_1177211838_13300645525_13300645528,0.00013175490618320943,254.0,362,369,2.56,2.03,
1177161483,0.00011063106124423098,201.5,124,228,1.23,2.49,
1186025330,4.502537626849378e-05,221.5,124,367,1.52,4.35,
cluster_13298740740_664446558,0.00022075431392392752,226.5,124,290,1.35,3.12,
cluster_13298740740_664446558,0.00015813400441300492,227.0,124,130,2.3,2.54,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0001273039024508076,284.5,308,302,1.25,2.87,
cluster_1177212073_13300645524_664471560,0.00014280732914767556,262.0,438,401,1.36,1.98,
cluster_11942000227_11942000230_6173706992,7.05911863101731e-05,307.0,452,497,,2.16,1.27
cluster_11942000227_11942000230_6173706992,7.05911863101731e-05,307.0,497,452,,2.16,1.27
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00010620354172826793,231.0,89,139,0.97,3.65,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00013254714750415527,242.5,89,222,2.16,2.99,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00013254714750415527,245.5,89,168,1.15,3.27,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00013254714750415527,255.0,89,268,1.95,2.55,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00013254714750415527,256.5,89,235,2.81,1.97,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.0001305573594420129,263.0,89,131,2.64,2.69,
1177160691,2.4279401522909823e-05,286.5,89,441,,3.24,1.43
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00010620354172826793,231.0,139,89,0.97,3.65,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00010620354172826793,245.5,139,168,1.92,2.97,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00010620354172826793,255.0,139,268,2.4,2.32,
1177160691,2.4279401522909823e-05,285.0,139,441,2.19,0.54,2.9
1177161631,8.873386554343146e-05,289.0,419,122,2.62,1.71,
1177161631,8.873386554343146e-05,289.0,419,436,1.36,2.13,
1177161631,8.873386554343146e-05,293.0,419,131,1.1,3.2,
1177161631,1.4370878645833728e-05,301.0,419,441,2.48,1.03,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.0002084253669354168,279.0,436,122,1.41,2.64,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.0002094084398640378,280.5,436,273,2.86,1.72,
1177161631,8.873386554343146e-05,288.0,436,419,1.36,2.13,
1190128211,0.00010896968154759036,255.0,282,426,1.44,2.65,
1177211785,0.00012713644392900266,286.5,282,169,1.59,2.68,
1190128211,2.8528887910199628e-05,300.0,282,499,2.08,0.85,3.02
cluster_1177211336_1191714436,3.4122109348785373e-05,304.5,282,470,2.3,0.89,0.91
1177161219,5.401643628672777e-05,302.5,366,428,2.44,0.93,
cluster_663842376_663944135,0.0001332559792073235,305.0,509,125,2.94,1.81,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,8.411902004851337e-05,291.5,436,232,2.53,2.51,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00020726026973404667,241.5,235,268,1.23,0.95,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.000168783949938799,256.5,235,168,2.16,2.18,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00013254714750415527,256.5,235,89,2.81,1.97,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00023037358406671554,262.5,235,131,1.11,3.55,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00023037358406671554,264.5,235,436,2.7,1.0,
